ENSMUSG00000089409	ENSMUST00000158784		83078511	83078629	Gm24884-201	Gm24884
ENSMUSG00000028496	ENSMUST00000078090	abnormal cervical rib	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	decreased thoracic vertebrae number	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	abnormal cervical atlas morphology	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	cervical vertebral transformation	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	abnormal sternum morphology	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	abnormal cervical axis morphology	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	neonatal lethality incomplete penetrance	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	cervical vertebral fusion	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	abnormal spine curvature	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	anterior/posterior pattern specification	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000078090	segment specification	87769925	88033364	Mllt3-001	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	increased circulating alanine transaminase level	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	increased circulating alanine transaminase level	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	preweaning lethality complete penetrance	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	preweaning lethality complete penetrance	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	hyperactivity	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	hyperactivity	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	postnatal lethality complete penetrance	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	perinatal lethality incomplete penetrance	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	preweaning lethality complete penetrance	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	decreased rib number	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	thoracic vertebral transformation	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal sternum ossification	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal cervical vertebrae morphology	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	vertebral transformation	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal vertebral column morphology	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal developmental patterning	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	decreased body size	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	asymmetric rib-sternum attachment	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal cervical rib	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	decreased thoracic vertebrae number	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal cervical atlas morphology	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	cervical vertebral transformation	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal sternum morphology	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal cervical axis morphology	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	neonatal lethality incomplete penetrance	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	cervical vertebral fusion	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	abnormal spine curvature	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	anterior/posterior pattern specification	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000126353	segment specification	87769925	88033364	Mllt3-003	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	increased circulating alanine transaminase level	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	increased circulating alanine transaminase level	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	preweaning lethality complete penetrance	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	preweaning lethality complete penetrance	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	hyperactivity	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	hyperactivity	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	postnatal lethality complete penetrance	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	perinatal lethality incomplete penetrance	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	preweaning lethality complete penetrance	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	decreased rib number	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	thoracic vertebral transformation	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal sternum ossification	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal cervical vertebrae morphology	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	vertebral transformation	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal vertebral column morphology	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal developmental patterning	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	decreased body size	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	asymmetric rib-sternum attachment	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal cervical rib	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	decreased thoracic vertebrae number	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal cervical atlas morphology	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	cervical vertebral transformation	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal sternum morphology	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal cervical axis morphology	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	neonatal lethality incomplete penetrance	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	cervical vertebral fusion	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	abnormal spine curvature	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	anterior/posterior pattern specification	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000149357	segment specification	87769925	88033364	Mllt3-002	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	increased circulating alanine transaminase level	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	increased circulating alanine transaminase level	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	preweaning lethality complete penetrance	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	preweaning lethality complete penetrance	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	hyperactivity	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	hyperactivity	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	postnatal lethality complete penetrance	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	perinatal lethality incomplete penetrance	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	preweaning lethality complete penetrance	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	decreased rib number	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	thoracic vertebral transformation	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal sternum ossification	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal cervical vertebrae morphology	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	vertebral transformation	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal vertebral column morphology	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal developmental patterning	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	decreased body size	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	asymmetric rib-sternum attachment	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal cervical rib	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	decreased thoracic vertebrae number	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal cervical atlas morphology	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	cervical vertebral transformation	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal sternum morphology	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal cervical axis morphology	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	neonatal lethality incomplete penetrance	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	cervical vertebral fusion	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	abnormal spine curvature	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	anterior/posterior pattern specification	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000148059	segment specification	87769925	88033364	Mllt3-010	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	increased circulating alanine transaminase level	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	increased circulating alanine transaminase level	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	preweaning lethality complete penetrance	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	preweaning lethality complete penetrance	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	hyperactivity	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	hyperactivity	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	postnatal lethality complete penetrance	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	perinatal lethality incomplete penetrance	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	preweaning lethality complete penetrance	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	decreased rib number	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	thoracic vertebral transformation	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal sternum ossification	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal cervical vertebrae morphology	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	vertebral transformation	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal vertebral column morphology	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal developmental patterning	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	decreased body size	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	asymmetric rib-sternum attachment	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal cervical rib	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	decreased thoracic vertebrae number	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal cervical atlas morphology	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	cervical vertebral transformation	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal sternum morphology	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal cervical axis morphology	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	neonatal lethality incomplete penetrance	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	cervical vertebral fusion	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	abnormal spine curvature	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	anterior/posterior pattern specification	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000128930	segment specification	87769925	88033364	Mllt3-006	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	increased circulating alanine transaminase level	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	increased circulating alanine transaminase level	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	preweaning lethality complete penetrance	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	preweaning lethality complete penetrance	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	hyperactivity	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	hyperactivity	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	postnatal lethality complete penetrance	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	perinatal lethality incomplete penetrance	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	preweaning lethality complete penetrance	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	decreased rib number	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	thoracic vertebral transformation	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal sternum ossification	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal cervical vertebrae morphology	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	vertebral transformation	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal vertebral column morphology	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal developmental patterning	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	decreased body size	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	asymmetric rib-sternum attachment	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal cervical rib	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	decreased thoracic vertebrae number	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal cervical atlas morphology	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	cervical vertebral transformation	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal sternum morphology	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal cervical axis morphology	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	neonatal lethality incomplete penetrance	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	cervical vertebral fusion	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	abnormal spine curvature	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	anterior/posterior pattern specification	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000134555	segment specification	87769925	88033364	Mllt3-007	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	increased circulating alanine transaminase level	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	increased circulating alanine transaminase level	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	preweaning lethality complete penetrance	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	preweaning lethality complete penetrance	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	hyperactivity	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	hyperactivity	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	postnatal lethality complete penetrance	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	perinatal lethality incomplete penetrance	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	preweaning lethality complete penetrance	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	decreased rib number	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	thoracic vertebral transformation	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	abnormal sternum ossification	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	abnormal cervical vertebrae morphology	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	vertebral transformation	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	abnormal vertebral column morphology	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	abnormal developmental patterning	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	decreased body size	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	asymmetric rib-sternum attachment	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	abnormal cervical rib	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	decreased thoracic vertebrae number	87769925	88033364	Mllt3-005	Mllt3
ENSMUSG00000028496	ENSMUST00000141526	abnormal thoracic vertebrae morphology	87769925	88033364	Mllt3-005	Mllt3
